INDEX_NAME,INDEX_REGION,LONG,SAMPLEID,TAXAID,N_TAXA,EXCLUDE,NONTARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,TOLVAL,LIFE_CYCLE
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Optioservus,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,,semi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Optioservus tardella,2,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,5,semi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Orthocladiinae,6,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Oulimnius latiusculus,10,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Oulimnius,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Paracladopelma,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Paracladopelma,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Paraleptophlebia/Neoleptophlebia,4,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Parametriocnemus,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Paraphaenocladius,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Paraphaenocladius,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Perlodidae,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlodidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Pisidiidae,11,TRUE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Pisidium,3,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,Pisidium,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Polycentropodidae,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Polycentropodidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Polypedilum aviceps,16,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Polypedilum halterale group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Psilometriocnemus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Psilometriocnemus,,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Rheotanytarsus exiguus group,8,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Rheotanytarsus pellucidus,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Rhyacophila minora,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Simulium,47,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Soyedina,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Nemouridae,,,Soyedina,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Sperchonopsis,3,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,,,Sperchonopsis,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Stempellinella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Sweltsa,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Chloroperlidae,,,Sweltsa,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Tabanidae,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tabanidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Tallaperla,3,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Peltoperlidae,,,Tallaperla,2,semi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Tanypodinae,3,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Tanytarsus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Thienemanniella,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Thienemannimyia group,14,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039,Tvetenia paucunca,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Acerpenna macdunnoughi,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Caecidotea,2,FALSE,FALSE,Arthropoda,Malacostraca,Isopoda,Asellidae,,,Caecidotea,8,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Cheumatopsyche,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Crassiclitellata,1,FALSE,FALSE,Annelida,Clitellata,Opisthopora,,,,,,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Diphetor hageni,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Diphetor,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Diplocladius,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,8,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Dolophilodes distincta,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,2,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Eurylophella funeralis,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Eurylophella,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Hydropsyche morosa group,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Lepidostoma,2,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,Lepidostoma,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Leptoceridae,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Leuctra,5,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Leuctridae,,,Leuctra,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Limnophyes,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Limnophyes,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Maccaffertium,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Micropsectra,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Micropsectra/Tanytarsus,5,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Optioservus,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,,semi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Optioservus tardella,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,5,semi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Orthocladiinae,3,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Oulimnius latiusculus,5,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Oulimnius,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Paraleptophlebia/Neoleptophlebia,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Parametriocnemus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Paraphaenocladius,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Paraphaenocladius,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Pisidiidae,2,TRUE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Pisidium,1,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,Pisidium,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Polypedilum aviceps,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Polypedilum halterale group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Psilometriocnemus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Psilometriocnemus,,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Rheotanytarsus exiguus group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Rheotanytarsus pellucidus,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Rhyacophila minora,2,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Simulium,17,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Sperchonopsis,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,,,Sperchonopsis,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Stempellinella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Sweltsa,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Chloroperlidae,,,Sweltsa,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Tabanidae,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tabanidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Tallaperla,2,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Peltoperlidae,,,Tallaperla,2,semi
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Tanytarsus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Thienemannimyia group,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,
MassDEP_2020_Bugs,LowGradientIBI,-72.51860357,2014039.R,Tvetenia paucunca,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Atractides,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,,Atractides,,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Baetis tricaudatus complex,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Boyeria,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Aeshnidae,,,Boyeria,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Brillia,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Brillia,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Ceratopogoninae,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Chironomidae,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Chironomini,3,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Chloroperlidae,1,TRUE,FALSE,Arthropoda,Insecta,Plecoptera,Chloroperlidae,,,,2,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Cordulegaster/Zoraena,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Cordulegastridae,,,,2,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Corynoneura,22,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Dasyhelea,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,Dasyhelea,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Dicranota,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,,,Dicranota,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Diplectrona,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Diplectrona,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Diplocladius,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,8,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Dolophilodes distincta,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,2,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Enchytraeidae,1,FALSE,FALSE,Annelida,Clitellata,,Enchytraeidae,,,,8,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Eurylophella funeralis,14,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Eurylophella,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Heleniella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heleniella,,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Hydropsyche betteni,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Hydropsyche ventura,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Krenosmittia,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Krenosmittia,,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Labrundinia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Larsia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Larsia,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Lepidostoma,10,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,Lepidostoma,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Leuctra,20,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Leuctridae,,,Leuctra,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Limnophyes,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Limnophyes,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Lumbriculidae,10,FALSE,FALSE,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Maccaffertium,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Micropsectra,23,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Micropsectra/Tanytarsus,3,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Microtendipes pedellus group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Microtendipes rydalensis group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Naidinae,1,TRUE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,,8,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Nais,4,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Nais,8,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Neoplasta,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Neoplasta,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Oligostomis,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Phryganeidae,,,Oligostomis,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Orthocladiinae,2,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Orthocladius (Symposiocladius) lignicola,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Orthocladius,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Oulimnius latiusculus,3,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Oulimnius,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Paracapnia,3,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Capniidae,,,Paracapnia,,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Parachaetocladius,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parachaetocladius,2,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Parametriocnemus,12,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Polycentropus,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Polycentropodidae,,,Polycentropus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Polypedilum aviceps,14,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Polypedilum fallax group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Polypedilum tritum,9,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Pseudosmittia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Pseudosmittia,,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Rheocricotopus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Rheocricotopus,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Rhyacophila,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Simulium,9,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Soyedina,3,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Nemouridae,,,Soyedina,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Stempellinella,13,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Stenelmis,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Sweltsa,6,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Chloroperlidae,,,Sweltsa,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Synorthocladius,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Synorthocladius,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Tallaperla,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Peltoperlidae,,,Tallaperla,2,semi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Tanypodinae,2,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Tanytarsus,26,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Thienemanniella,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Thienemannimyia group,13,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Torrenticola,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,Torrenticola,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.A,Tvetenia paucunca,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.AR,Baetis tricaudatus complex,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.AR,Brillia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Brillia,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.AR,Ceratopogoninae,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.AR,Chironomidae,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.AR,Chironomini,2,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.AR,Chloroperlidae,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Chloroperlidae,,,,2,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.AR,Corynoneura,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.AR,Dasyhelea,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,Dasyhelea,5,
MassDEP_2020_Bugs,LowGradientIBI,-72.48987633,2014040.AR,Dicranota,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,,,Dicranota,5,uni
