INDEX_NAME,INDEX_REGION,LAT,LONG,STATIONID,SAMPLEID,COLLMETH,TAXAID,N_TAXA,EXCLUDE,NONTARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,TOLVAL,FFG,LIFE_CYCLE
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Rheotanytarsus pellucidus,10,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Simulium,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Stenelmis crenata,7,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,5,SC,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Tallaperla,7,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Peltoperlidae,,,Tallaperla,2,SH,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Tanypodinae,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Tanytarsus,14,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Teloganopsis deficiens,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Teloganopsis,2,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Thienemanniella,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Torrenticola,2,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,Torrenticola,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Tvetenia,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.C,RBP multihab,Tvetenia paucunca,10,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Acerpenna macdunnoughi,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Cheumatopsyche,2,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Chironomini,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Corynoneura,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Dolophilodes distincta,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,2,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Eukiefferiella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Eukiefferiella,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Eukiefferiella brehmi group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Eukiefferiella,,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Hemerodromia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Hydropsyche,4,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Hydropsyche betteni,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Hydropsyche sparna,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Lepidostoma,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,Lepidostoma,5,SH,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Leuctra,3,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Leuctridae,,,Leuctra,2,SH,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Maccaffertium,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Macronychus glabratus,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Macronychus,5,SH,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Micropsectra,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Microtendipes rydalensis group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,5,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Nigronia serricornis,1,FALSE,FALSE,Arthropoda,Insecta,Megaloptera,Corydalidae,,,Nigronia,5,PR,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Optioservus tardella,12,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,5,SC,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Oulimnius latiusculus,7,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Oulimnius,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Parametriocnemus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Polypedilum aviceps,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Polypedilum illinoense group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Psilotreta,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Odontoceridae,,,Psilotreta,5,SC,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Rheotanytarsus exiguus group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Rheotanytarsus pellucidus,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Simulium,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Stenelmis crenata,3,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,5,SC,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Tallaperla,2,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Peltoperlidae,,,Tallaperla,2,SH,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Tanypodinae,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Tanytarsus,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Teloganopsis deficiens,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Teloganopsis,2,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Thienemanniella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Torrenticola,2,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,Torrenticola,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2014006.CR,RBP multihab,Tvetenia paucunca,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Ablabesmyia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Acerpenna,7,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Acerpenna macdunnoughi,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Acerpenna pygmaea,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Acroneuria abnormis,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,Acroneuria,2,PR,semi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Aeshnidae,3,FALSE,FALSE,Arthropoda,Insecta,Odonata,Aeshnidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Ancyronyx variegatus,5,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Ancyronyx,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Baetis,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Brachycentrus numerosus,2,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Brachycentridae,,,Brachycentrus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Calopterygidae,11,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Cheumatopsyche,11,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Chimarra aterrima,5,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Chimarra,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Corynoneura,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Diplocladius,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Dubiraphia,2,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Eurylophella,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Eurylophella,2,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Forcipomyia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,Forcipomyia,,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Hemerodromia,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Hydrophilidae,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,,,5,,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Hydropsyche betteni,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Hydropsyche sparna,2,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Labrundinia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Leptophlebiidae,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Leuctra,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Leuctridae,,,Leuctra,2,SH,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Limnophyes,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Limnophyes,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Maccaffertium,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Macronychus glabratus,9,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Macronychus,5,SH,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Naidinae,1,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Neophylax,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Uenoidae,,,Neophylax,5,SC,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Nigronia serricornis,2,FALSE,FALSE,Arthropoda,Insecta,Megaloptera,Corydalidae,,,Nigronia,5,PR,semi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Nilotanypus fimbriatus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Nilotanypus,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Oecetis,4,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Oecetis,5,PR,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Oecetis persimilis,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Oecetis,5,PR,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Optioservus ovalis,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,5,SC,semi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Optioservus tardella,4,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,5,SC,semi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Orthocladiinae,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Oxyethira,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Oxyethira,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Parametriocnemus,10,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Paraphaenocladius,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Paraphaenocladius,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Paratendipes,38,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Paratendipes,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Perlesta placida,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,Perlesta,,PR,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Perlidae,1,TRUE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Phaenopsectra,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra,8,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Pisidiidae,6,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Polypedilum aviceps,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Polypedilum fallax group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Polypedilum illinoense group,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Rheocricotopus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Rheocricotopus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Rheotanytarsus exiguus group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Rheotanytarsus pellucidus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Simulium,73,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Stenelmis,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,5,SC,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Tanypodinae,2,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Tanytarsus,14,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Thienemanniella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Thienemannimyia group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Torrenticola,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,Torrenticola,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Tribelos,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Tribelos,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Tvetenia paucunca,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010,RBP multihab,Unniella multivirga,11,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Unniella,2,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Acerpenna,3,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Acerpenna macdunnoughi,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Acerpenna pygmaea,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Aeshnidae,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Aeshnidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Ancyronyx variegatus,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Ancyronyx,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Baetis,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Brachycentrus numerosus,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Brachycentridae,,,Brachycentrus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Calopterygidae,4,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Cheumatopsyche,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Chimarra aterrima,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Chimarra,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.47216953,-72.25680238,B0902,2014010.R,RBP multihab,Dubiraphia,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,CG,uni
